Year,ID,Team,offRank,defRank,offRating,tempo,fgEff,ftRate,wab,threepg,ftpg,pDiffpg
2015,1235,Iowa St,12,59,119.0,69.6,54.3082,36.5433,7.1,7.787878787878788,15.06060606060606,9.090909090909092
2015,1242,Kansas,27,9,114.5,67.0,49.3674,42.6113,9.0,5.823529411764706,17.029411764705884,6.529411764705882
2015,1246,Kentucky,6,1,121.3,62.4,51.5116,43.8605,13.1,5.4411764705882355,17.529411764705884,20.941176470588236
2015,1248,Lafayette,38,338,112.9,64.6,55.8059,30.3871,-7.1,7.935483870967742,12.806451612903226,1.064516129032258
2015,1257,Louisville,66,4,110.2,64.6,47.7051,38.6719,5.8,5.65625,14.625,9.6875
2015,1261,LSU,81,32,108.9,69.3,50.2803,33.5372,0.5,5.75,13.6875,5.96875
2015,1264,Manhattan,224,119,101.9,67.7,49.3993,47.4256,-7.7,6.53125,17.53125,2.375
2015,1268,Maryland,56,41,111.3,63.9,51.2099,44.457,6.9,7.303030303030303,17.272727272727273,6.242424242424242
2015,1277,Michigan St,14,27,116.6,63.1,53.2325,32.7373,3.1,7.529411764705882,11.352941176470589,8.470588235294118
2015,1279,Mississippi,28,104,114.5,66.2,47.8044,36.0778,-0.5,6.46875,16.90625,5.125
2015,1295,N Dakota St,181,134,103.8,60.8,49.6887,35.741,-4.0,6.933333333333334,13.0,2.3
2015,1301,NC State,25,76,114.9,64.1,49.3184,35.3943,1.1,6.636363636363637,14.06060606060606,4.96969696969697
2015,1308,New Mexico St,111,106,107.4,63.0,50.5818,44.2743,-4.5,4.67741935483871,16.129032258064516,8.225806451612904
2015,1314,North Carolina,11,37,119.1,69.2,51.5808,35.21,6.5,4.771428571428571,14.914285714285715,9.514285714285714
2015,1316,North Florida,88,204,108.4,67.1,53.6494,39.7126,-5.1,8.709677419354838,15.612903225806452,5.419354838709677
2015,1318,Northeastern,93,148,108.3,63.3,54.4638,41.3913,-4.6,5.882352941176471,15.0,3.588235294117647
2015,1320,Northern Iowa,18,36,116.3,58.2,55.8678,39.7776,5.4,7.333333333333333,13.484848484848484,11.06060606060606
2015,1323,Notre Dame,2,99,125.4,63.4,58.2727,36.6812,8.6,8.264705882352942,14.970588235294118,13.176470588235293
2015,1326,Ohio St,22,25,115.6,65.2,54.2356,34.7368,2.5,6.818181818181818,13.484848484848484,13.424242424242424
2015,1328,Oklahoma,46,7,112.5,66.7,49.2875,32.8256,4.5,6.75,14.0625,9.1875
2015,1329,Oklahoma St,51,53,111.8,63.3,50.2494,39.0274,0.2,6.866666666666666,14.933333333333334,3.6333333333333333
2015,1332,Oregon,23,114,115.2,66.6,52.3025,29.1323,3.0,7.363636363636363,13.393939393939394,4.03030303030303
2015,1344,Providence,42,42,112.6,65.2,48.3589,40.6564,3.7,4.878787878787879,16.363636363636363,4.7272727272727275
2015,1345,Purdue,61,54,110.9,64.3,50.2446,41.6848,1.0,5.787878787878788,15.606060606060606,5.484848484848484
2015,1352,Robert Morris,197,172,103.1,65.4,50.1039,35.5325,-8.6,6.393939393939394,14.0,1.2727272727272727
2015,1361,San Diego St,162,5,104.9,60.4,46.5805,36.2412,1.3,5.181818181818182,12.06060606060606,8.242424242424242
2015,1372,SF Austin,32,98,113.9,65.4,55.6371,41.926,1.2,7.6,17.1,13.466666666666667
2015,1374,SMU,37,40,113.1,63.1,52.071,43.8461,3.1,4.21875,15.875,9.6875
2015,1385,St John's,62,55,110.7,66.7,49.3151,35.6712,2.4,6.096774193548387,14.258064516129032,3.2903225806451615
2015,1400,Texas,47,14,112.4,62.0,49.1018,36.5814,0.9,6.242424242424242,14.484848484848484,7.545454545454546
2015,1411,TX Southern,329,321,93.5,63.9,44.7095,38.5892,-4.5,5.294117647058823,16.176470588235293,0.7352941176470589
2015,1412,UAB,163,126,104.9,64.7,47.5535,35.6779,-7.5,5.484848484848484,15.212121212121213,0.8181818181818182
2015,1414,UC Irvine,129,82,106.3,63.4,50.6598,30.1779,-4.5,6.354838709677419,11.548387096774194,3.3548387096774195
2015,1428,Utah,17,6,116.4,60.5,55.237,43.4172,3.7,7.709677419354839,15.258064516129032,14.483870967741936
2015,1433,VCU,58,26,111.1,66.5,48.7377,37.2604,3.0,8.085714285714285,14.571428571428571,6.9714285714285715
2015,1434,Valparaiso,112,45,107.4,62.3,51.2666,36.5501,0.1,6.8,13.466666666666667,8.666666666666666
2015,1437,Villanova,4,12,122.7,64.2,55.3333,41.7949,11.3,9.0,16.61764705882353,15.382352941176471
2015,1438,Virginia,21,2,115.6,58.0,50.5688,34.926,10.0,5.0625,12.71875,14.59375
2015,1452,West Virginia,43,29,112.6,67.9,46.1161,40.3837,4.1,6.65625,16.46875,7.09375
2015,1458,Wisconsin,1,35,129.0,58.7,54.7518,36.1702,11.4,6.970588235294118,14.323529411764707,15.764705882352942
2015,1459,Wofford,158,70,105.2,60.5,51.0664,37.6185,0.2,6.21875,13.34375,5.8125
2015,1461,Wyoming,164,80,104.8,59.1,52.2025,40.3682,-1.6,5.90625,13.40625,4.5
2015,1462,Xavier,15,56,116.6,65.0,53.33,38.5189,1.4,6.294117647058823,15.205882352941176,5.911764705882353
2016,1112,Arizona,20,29,116.8,68.3,53.6294,43.80711,3.4,6.515151515151516,18.575757575757574,12.212121212121213
2016,1114,Ark Little Rock,98,33,109.2,63.4,51.8589,31.43794,2.1,7.354838709677419,12.580645161290322,9.935483870967742
2016,1122,Austin Peay,176,266,104.5,69.5,51.2908,46.99684,-11.3,6.212121212121212,17.363636363636363,-2.3636363636363638
2016,1124,Baylor,14,84,118.9,66.6,51.5625,38.59375,3.5,6.1875,16.5,6.6875
2016,1138,Buffalo,158,134,105.9,72.1,49.5547,41.61306,-5.8,7.363636363636363,17.606060606060606,0.6666666666666666
2016,1139,Butler,15,97,118.0,67.9,52.6155,39.30929,2.1,7.096774193548387,17.483870967741936,9.419354838709678
2016,1143,California,53,19,112.5,68.1,52.2009,41.74003,2.2,7.0606060606060606,15.515151515151516,8.090909090909092
2016,1151,Chattanooga,126,104,107.5,66.3,51.711,41.60782,0.4,7.46875,17.125,7.6875
2016,1153,Cincinnati,70,16,111.2,64.0,49.3434,33.23232,0.3,7.5625,14.1875,10.3125
2016,1160,Colorado,100,31,108.8,69.0,48.3945,40.46891,0.7,7.53125,17.59375,4.75
2016,1163,Connecticut,59,12,111.9,65.9,51.5392,29.58153,1.2,7.029411764705882,13.441176470588236,10.323529411764707
2016,1173,Dayton,146,15,106.6,67.8,51.5523,40.79521,2.4,6.71875,15.34375,7.375
2016,1181,Duke,4,86,121.9,67.7,53.7237,40.56206,4.2,9.272727272727273,17.333333333333332,9.393939393939394
2016,1192,F Dickinson,177,334,104.4,71.5,51.1538,33.28205,-9.9,7.258064516129032,14.225806451612904,-1.6774193548387097
2016,1195,FGCU,189,148,103.6,67.0,51.454,37.2644,-8.4,5.068965517241379,14.10344827586207,2.7241379310344827
2016,1201,Fresno St,127,99,107.4,69.0,48.4211,37.69424,-0.9,6.28125,16.09375,3.46875
2016,1211,Gonzaga,22,27,116.3,67.3,55.2032,34.39049,2.1,7.78125,15.71875,12.75
2016,1214,Hampton,266,216,99.8,71.2,46.742,41.25066,-6.3,6.6,16.9,0.9
2016,1218,Hawaii,112,35,108.2,70.6,51.8733,45.39945,0.8,7.333333333333333,17.933333333333334,10.8
2016,1221,Holy Cross,307,241,97.1,63.6,47.9244,36.08302,-14.5,7.151515151515151,13.515151515151516,-4.333333333333333
2016,1231,Indiana,6,59,121.7,68.2,58.6775,33.87414,3.2,9.875,14.03125,13.375
2016,1233,Iona,84,145,110.5,71.9,53.8289,32.37195,-3.6,10.0,14.09375,5.9375
2016,1234,Iowa,25,30,116.1,68.8,51.332,33.00444,2.0,8.225806451612904,14.709677419354838,9.387096774193548
2016,1235,Iowa St,7,91,121.2,71.2,57.1329,26.07689,3.6,8.28125,11.1875,6.875
2016,1242,Kansas,10,3,120.0,69.0,55.7404,38.56607,11.6,8.121212121212121,15.878787878787879,12.696969696969697
2016,1246,Kentucky,5,39,121.8,67.4,53.5133,37.83155,5.0,6.9411764705882355,15.617647058823529,11.411764705882353
2016,1268,Maryland,24,32,116.2,67.4,55.2243,36.93931,4.0,7.75,14.78125,9.125
2016,1274,Miami FL,11,42,119.4,65.9,54.2216,40.73879,6.9,6.84375,16.46875,8.8125
2016,1276,Michigan,30,92,114.6,65.8,54.509,27.75551,0.8,9.696969696969697,11.93939393939394,6.242424242424242
2016,1277,Michigan St,2,26,123.4,66.5,56.2801,29.98075,7.2,9.117647058823529,13.058823529411764,16.38235294117647
2016,1292,MTSU,173,85,104.6,67.6,51.6998,34.93724,-3.2,8.0,12.516129032258064,4.096774193548387
2016,1314,North Carolina,1,21,124.4,70.5,52.5966,32.25303,8.5,5.382352941176471,15.294117647058824,12.705882352941176
2016,1320,Northern Iowa,94,56,109.6,62.9,53.1181,33.99558,-2.1,8.090909090909092,12.727272727272727,4.636363636363637
2016,1323,Notre Dame,9,158,120.6,64.6,54.0157,32.85994,2.3,7.34375,14.0625,5.125
2016,1328,Oklahoma,16,17,117.9,69.8,54.3371,32.98876,8.0,10.4375,14.71875,9.96875
2016,1332,Oregon,13,37,119.1,68.1,52.2748,40.25735,6.7,7.0,16.939393939393938,9.151515151515152
2016,1333,Oregon St,77,66,110.7,67.1,49.8041,36.76553,0.3,6.833333333333333,14.566666666666666,1.4333333333333333
2016,1338,Pittsburgh,28,53,114.9,65.3,51.0546,36.07355,1.8,6.290322580645161,16.129032258064516,7.064516129032258
2016,1344,Providence,92,28,110.0,68.4,48.0411,37.31486,3.3,7.090909090909091,16.393939393939394,4.242424242424242
2016,1345,Purdue,19,11,116.9,67.9,53.5749,35.40646,4.4,7.617647058823529,15.176470588235293,13.147058823529411
2016,1355,S Dakota St,66,117,111.4,68.3,51.3136,40.22989,-1.2,7.580645161290323,17.193548387096776,7.032258064516129
2016,1371,Seton Hall,72,10,111.1,69.7,49.7749,40.42021,5.3,6.121212121212121,15.878787878787879,7.0606060606060606
2016,1372,SF Austin,57,38,112.2,67.3,54.8203,34.34113,-1.2,7.964285714285714,14.714285714285714,15.285714285714286
2016,1380,Southern Univ,248,198,100.5,68.9,48.4824,38.10298,-8.1,5.870967741935484,15.03225806451613,1.8709677419354838
2016,1386,St Joseph's PA,32,63,114.3,70.2,51.1612,37.43614,3.4,7.0,16.11764705882353,7.676470588235294
2016,1392,Stony Brook,132,67,107.3,67.2,52.1704,32.1758,-1.1,6.466666666666667,12.8,10.266666666666667
2016,1393,Syracuse,50,18,112.7,65.0,50.024,35.35062,-0.3,8.75,13.59375,4.5
2016,1396,Temple,139,52,107.0,65.9,46.9817,26.62048,-0.1,7.84375,11.3125,1.21875
2016,1400,Texas,49,40,113.0,65.3,49.4155,39.47928,3.2,6.96875,15.0625,3.28125
2016,1401,Texas A&M,37,9,113.8,67.1,51.2455,38.08877,5.2,7.676470588235294,14.941176470588236,10.382352941176471
2016,1403,Texas Tech,46,72,113.2,66.0,50.0285,42.24629,1.3,5.741935483870968,17.612903225806452,2.5483870967741935
2016,1409,Tulsa,69,79,111.2,68.4,50.3245,39.58897,-1.2,6.967741935483871,15.67741935483871,4.32258064516129
2016,1421,UNC Asheville,188,89,103.6,70.1,49.6196,41.79348,-6.3,5.580645161290323,17.096774193548388,5.451612903225806
2016,1423,UNC Wilmington,79,110,110.7,70.3,51.2349,35.57541,-0.7,6.966666666666667,15.433333333333334,6.366666666666666
2016,1425,USC,35,80,113.9,71.0,52.1759,35.04913,0.2,7.878787878787879,15.151515151515152,6.090909090909091
2016,1428,Utah,26,60,115.6,65.3,55.1474,37.92033,5.6,7.515151515151516,15.272727272727273,7.484848484848484
2016,1433,VCU,58,24,112.1,69.6,50.983,32.21626,-0.1,7.264705882352941,13.882352941176471,9.911764705882353
2016,1435,Vanderbilt,40,23,113.6,67.8,52.8739,39.75519,-0.4,8.4375,15.75,9.40625
2016,1437,Villanova,3,5,122.8,66.0,56.0525,34.0899,8.9,8.558823529411764,15.176470588235293,13.264705882352942
2016,1438,Virginia,8,7,120.6,61.3,54.7862,32.07739,8.7,6.0,12.909090909090908,10.696969696969697
2016,1451,Weber St,191,102,103.4,66.8,54.4648,45.7126,-3.7,8.0,16.64516129032258,6.064516129032258
2016,1452,West Virginia,27,6,115.3,69.5,49.8335,46.24167,7.4,6.0588235294117645,18.61764705882353,12.588235294117647
2016,1453,WI Green Bay,111,172,108.3,76.2,49.7511,42.21719,-4.5,7.090909090909091,18.12121212121212,2.696969696969697
2016,1458,Wisconsin,89,13,110.1,63.3,48.5394,37.976,0.4,6.59375,15.34375,4.3125
2016,1462,Xavier,18,22,117.1,71.9,51.3875,41.72347,7.7,7.59375,19.0,10.3125
2016,1463,Yale,88,34,110.4,66.0,52.214,41.69742,-0.1,6.407407407407407,15.703703703703704,10.962962962962964
2017,1112,Arizona,15,29,118.4,66.0,53.662109375,40.52734375,7.9,6.735294117647059,17.11764705882353,10.823529411764707
2017,1116,Arkansas,28,76,116.1,69.7,51.4081255771006,38.0886426592798,3.9,6.529411764705882,17.794117647058822,5.794117647058823
2017,1124,Baylor,23,16,117.1,63.7,52.432575356954,33.8445267054469,7.9,6.612903225806452,13.451612903225806,8.580645161290322
2017,1137,Bucknell,78,83,109.7,70.0,55.3289138194799,37.2259051504335,-2.1,8.147058823529411,14.117647058823529,8.794117647058824
2017,1139,Butler,20,49,117.7,65.9,54.6101159114858,37.0916754478398,5.5,7.645161290322581,15.03225806451613,7.903225806451613
2017,1153,Cincinnati,34,15,114.9,63.5,52.0075578649032,32.4988190836089,5.6,7.411764705882353,13.176470588235293,13.647058823529411
2017,1166,Creighton,32,46,115.3,71.2,57.6081672338357,27.9533300923675,4.3,8.696969696969697,11.515151515151516,8.93939393939394
2017,1173,Dayton,53,43,111.9,68.4,53.5819142689372,43.3940105695831,1.5,8.133333333333333,16.566666666666666,9.2
2017,1181,Duke,6,47,121.0,68.3,54.7552447552448,39.2540792540793,8.6,8.228571428571428,17.114285714285714,10.82857142857143
2017,1190,ETSU,106,48,108.0,70.1,55.8536585365854,42.8726287262873,-0.7,7.5,17.03125,10.1875
2017,1195,FGCU,83,168,109.4,65.9,53.7824406405301,33.7382661512976,-1.7,6.266666666666667,13.7,6.066666666666666
2017,1196,Florida,25,5,116.9,69.0,51.5337423312883,40.1604530438886,6.3,7.75,17.34375,11.71875
2017,1199,Florida St,31,31,115.5,71.3,53.7045666356011,38.3970177073625,5.9,6.878787878787879,16.060606060606062,11.181818181818182
2017,1211,Gonzaga,16,1,118.4,70.1,56.6418237615081,39.0179745725559,7.7,7.303030303030303,16.545454545454547,23.424242424242426
2017,1233,Iona,67,211,110.8,70.6,53.3642691415313,30.9976798143852,-5.8,9.764705882352942,14.764705882352942,4.117647058823529
2017,1235,Iowa St,11,42,119.7,68.4,55.032021957914,27.6303751143641,6.5,9.969696969696969,12.06060606060606,8.878787878787879
2017,1240,Jacksonville St,147,186,105.8,63.6,52.6166097838453,33.3902161547213,-8.1,7.1875,12.96875,0.875
2017,1242,Kansas,5,24,121.9,70.2,56.0875512995896,35.9781121751026,11.0,8.71875,14.875,10.34375
2017,1243,Kansas St,42,33,113.0,66.2,52.7084439723845,41.157727031333,1.7,7.090909090909091,15.121212121212121,4.787878787878788
2017,1246,Kentucky,12,7,119.1,72.0,52.9006677796327,40.9432387312187,9.0,7.0588235294117645,18.529411764705884,14.352941176470589
2017,1257,Louisville,22,8,117.2,67.9,51.3422818791946,33.9405560882071,6.9,7.125,14.59375,11.6875
2017,1266,Marquette,8,165,120.8,70.1,57.5436739015352,30.9687665431445,0.6,10.483870967741936,14.35483870967742,7.516129032258065
2017,1268,Maryland,41,64,113.1,67.2,52.4465691788526,38.4701912260967,3.7,8.32258064516129,15.03225806451613,5.0
2017,1274,Miami FL,76,25,109.9,63.0,50.9722222222222,34.2777777777778,2.9,6.40625,13.46875,5.6875
2017,1276,Michigan,4,69,122.3,63.1,56.9605009633911,30.0578034682081,3.8,9.371428571428572,12.857142857142858,9.257142857142858
2017,1277,Michigan St,58,37,111.4,66.9,54.0477426050856,33.4717176959004,0.4,7.848484848484849,12.363636363636363,3.3636363636363638
2017,1278,Minnesota,77,22,109.7,69.5,48.6745213549337,39.5679921453117,3.7,6.151515151515151,16.818181818181817,6.181818181818182
2017,1291,Mt St Mary's,269,151,99.5,66.8,50.9610520991401,32.3722812341932,-7.9,7.235294117647059,12.205882352941176,-0.2647058823529412
2017,1292,MTSU,51,53,112.2,64.6,54.1355256601893,29.9950174389636,2.0,6.424242424242424,11.909090909090908,10.909090909090908
2017,1297,N Kentucky,130,178,106.8,68.0,52.4185068349106,36.4879074658254,-4.9,8.75,14.4375,3.03125
2017,1300,NC Central,214,109,102.2,66.7,51.2849162011173,34.1899441340782,-5.1,7.3,13.833333333333334,9.433333333333334
2017,1305,Nevada,36,101,114.6,69.7,52.4975984630163,41.2584053794428,1.7,9.176470588235293,17.441176470588236,9.029411764705882
2017,1308,New Mexico St,70,124,110.5,67.9,52.6973310618966,43.2708688245315,-0.3,7.4,17.7,9.366666666666667
2017,1309,New Orleans,235,107,101.3,66.2,50.2234993614304,42.7841634738186,-6.3,4.214285714285714,16.678571428571427,1.3214285714285714
2017,1314,North Carolina,9,11,120.7,71.3,51.6543402101985,34.3324250681199,8.3,7.242424242424242,15.393939393939394,13.424242424242424
2017,1315,North Dakota,188,157,103.6,71.5,53.4051222351572,36.0884749708964,-5.3,6.821428571428571,15.785714285714286,4.392857142857143
2017,1321,Northwestern,59,32,111.3,65.6,49.7370936902486,30.4971319311663,2.0,7.088235294117647,13.411764705882353,6.029411764705882
2017,1323,Notre Dame,18,61,118.1,67.0,53.6231884057971,28.564749883123,5.9,9.411764705882353,13.470588235294118,8.794117647058824
2017,1329,Oklahoma St,1,155,126.0,70.4,53.9818548387097,37.3991935483871,3.3,9.0,18.419354838709676,7.225806451612903
2017,1332,Oregon,17,17,118.2,67.0,55.4900181488203,34.437386569873,6.0,8.606060606060606,14.121212121212121,13.303030303030303
2017,1343,Princeton,89,45,109.0,63.2,53.2012195121951,24.390243902439,-0.4,9.892857142857142,10.357142857142858,8.785714285714286
2017,1344,Providence,101,40,108.5,66.2,51.4484679665738,38.050139275766,0.6,7.1875,14.375,3.625
2017,1345,Purdue,24,23,117.0,69.1,55.6506849315069,33.2681017612524,5.6,9.0,15.25,12.96875
2017,1348,Rhode Island,57,30,111.5,66.4,50.7680872150644,39.197224975223,0.4,6.2727272727272725,14.969696969696969,8.484848484848484
2017,1355,S Dakota St,71,303,110.2,67.2,53.1880108991826,39.9455040871935,-9.8,9.21875,17.375,-1.0625
2017,1371,Seton Hall,84,34,109.4,67.5,49.9743194658449,37.6476630713919,2.7,6.125,14.3125,3.125
2017,1374,SMU,10,27,119.8,63.5,54.5971074380165,36.0020661157025,6.4,8.147058823529411,14.029411764705882,14.705882352941176
2017,1376,South Carolina,91,3,108.9,68.6,47.2769953051643,40.3286384976526,1.7,6.645161290322581,16.322580645161292,6.935483870967742
2017,1388,St Mary's CA,14,26,118.7,60.2,57.7907623817474,27.7685030606566,3.9,8.8125,10.5625,15.5
2017,1407,Troy,79,232,109.7,68.1,51.5515515515516,40.0900900900901,-8.1,8.147058823529411,16.705882352941178,3.6176470588235294
2017,1413,UC Davis,293,115,97.8,68.9,48.3879492600423,40.8033826638478,-7.5,6.125,15.125,0.5
2017,1417,UCLA,2,85,124.0,72.6,59.7844827586207,26.8103448275862,6.7,9.909090909090908,13.0,15.030303030303031
2017,1423,UNC Wilmington,19,193,118.0,70.3,55.0216242191254,30.8024987986545,1.5,9.5,13.4375,9.03125
2017,1425,USC,38,91,114.2,68.7,52.1972884525479,36.7928938756428,1.3,7.848484848484849,16.484848484848484,5.515151515151516
2017,1433,VCU,72,41,110.1,68.8,50.9512195121951,36.4390243902439,1.3,5.794117647058823,15.0,8.264705882352942
2017,1435,Vanderbilt,48,38,112.4,65.8,52.1097046413502,34.8101265822785,0.1,9.911764705882353,14.647058823529411,3.1176470588235294
2017,1436,Vermont,62,73,111.1,64.5,55.3484602917342,34.2517558076715,0.7,6.2727272727272725,13.242424242424242,10.545454545454545
2017,1437,Villanova,3,12,122.4,64.1,57.5205338809035,34.958932238193,11.1,8.823529411764707,15.147058823529411,14.882352941176471
2017,1438,Virginia,50,2,112.2,59.2,52.3861766319254,26.0010970927043,5.0,7.0,9.78125,10.96875
2017,1439,Virginia Tech,21,156,117.3,68.4,56.9222283507998,40.8714837286266,3.3,8.84375,16.40625,4.84375
2017,1448,Wake Forest,7,176,120.9,70.7,54.0664961636829,40.7161125319693,1.3,8.09375,18.4375,4.75
2017,1452,West Virginia,26,4,116.5,69.9,51.2858979854265,38.8769824260609,6.4,7.5588235294117645,16.41176470588235,15.647058823529411
2017,1457,Winthrop,144,103,106.1,71.1,53.4909290819131,38.1528312259483,-1.8,9.7,16.4,8.1
2017,1458,Wisconsin,33,9,115.1,63.4,52.0833333333333,32.9119850187266,5.1,7.5588235294117645,11.970588235294118,10.529411764705882
2017,1462,Xavier,29,67,115.7,67.2,51.8854748603352,41.0614525139665,1.6,7.029411764705882,16.058823529411764,3.264705882352941
2018,1104,Alabama,106,20,108.7,68.7,51.873417721519,41.9240506329114,-1.1,6.382352941176471,15.382352941176471,2.3823529411764706
2018,1112,Arizona,15,83,118.0,67.1,56.2905641537693,36.9945082376435,3.8,6.911764705882353,16.323529411764707,9.705882352941176
2018,1113,Arizona St,18,123,116.7,71.3,53.75,41.3020833333333,-1.2,8.935483870967742,18.64516129032258,8.193548387096774
2018,1116,Arkansas,20,106,116.3,69.7,53.7753657385559,37.4233128834356,2.8,7.794117647058823,15.352941176470589,5.5588235294117645
2018,1120,Auburn,26,37,115.4,72.6,50.8087535680304,39.7716460513796,4.3,9.75,19.375,10.0625
2018,1137,Bucknell,90,116,109.5,71.4,53.9024390243902,42.5365853658537,-3.0,7.911764705882353,17.823529411764707,8.294117647058824
2018,1138,Buffalo,34,135,114.7,72.7,54.8059964726631,29.8500881834215,-1.3,9.636363636363637,13.666666666666666,8.181818181818182
2018,1139,Butler,22,45,116.2,67.6,53.9907192575406,26.0788863109049,1.7,8.181818181818182,12.515151515151516,6.333333333333333
2018,1153,Cincinnati,49,2,113.4,64.5,51.1904761904762,36.0,5.9,7.294117647058823,14.647058823529411,17.323529411764707
2018,1155,Clemson,44,7,114.2,66.1,52.9173008625063,33.4855403348554,4.0,8.3125,14.40625,7.46875
2018,1158,Col Charleston,105,149,108.7,64.9,52.734375,36.5513392857143,-2.1,7.580645161290323,15.870967741935484,5.419354838709677
2018,1166,Creighton,25,58,115.5,70.8,57.4102175012645,26.4542235710673,2.0,10.35483870967742,12.516129032258064,8.838709677419354
2018,1168,CS Fullerton,192,133,103.7,69.6,51.6487000634115,45.5928979074192,-5.5,5.137931034482759,17.862068965517242,1.0
2018,1172,Davidson,16,120,117.0,64.5,57.3906083244397,24.5997865528282,-2.9,10.6875,11.0625,8.875
2018,1181,Duke,3,9,122.4,69.7,55.9222027972028,34.5716783216783,6.6,8.303030303030303,15.303030303030303,15.090909090909092
2018,1196,Florida,41,24,114.5,67.1,50.7021791767555,32.590799031477,1.4,9.125,14.375,6.625
2018,1199,Florida St,43,33,114.3,71.2,53.2,36.9882352941176,1.0,8.0,15.258064516129032,7.290322580645161
2018,1211,Gonzaga,14,18,118.1,69.4,57.0101724900487,32.0654577620522,4.9,9.088235294117647,13.705882352941176,17.38235294117647
2018,1222,Houston,38,13,114.6,68.4,53.2671829622459,32.6234269119071,2.4,8.636363636363637,13.636363636363637,12.515151515151516
2018,1233,Iona,80,218,110.0,70.7,53.8757823784304,30.1396244583534,-7.3,9.666666666666666,13.696969696969697,3.696969696969697
2018,1242,Kansas,5,47,120.9,68.8,57.502113271344,27.0498732037194,8.2,10.147058823529411,11.117647058823529,10.558823529411764
2018,1243,Kansas St,78,21,110.1,65.6,52.5691699604743,33.7944664031621,2.6,6.9393939393939394,13.666666666666666,4.484848484848484
2018,1246,Kentucky,24,22,115.8,68.8,51.7966903073286,43.9716312056738,4.3,5.4411764705882355,17.176470588235293,6.4411764705882355
2018,1252,Lipscomb,203,125,103.2,74.9,51.5401540154015,40.5940594059406,-3.2,7.758620689655173,18.06896551724138,2.3793103448275863
2018,1254,LIU Brooklyn,220,287,102.3,71.6,52.1255060728745,38.663967611336,-13.2,7.909090909090909,15.636363636363637,-0.12121212121212122
2018,1260,Loyola-Chicago,63,17,111.4,65.5,57.6638477801269,32.2410147991543,2.0,7.34375,12.34375,9.65625
2018,1267,Marshall,93,126,109.4,74.7,54.7200370198982,33.0865340120315,-2.5,10.06060606060606,15.606060606060606,4.515151515151516
2018,1274,Miami FL,53,48,112.9,67.0,53.083466241361,29.0802764486975,2.7,7.838709677419355,11.419354838709678,6.129032258064516
2018,1276,Michigan,35,3,114.7,64.9,53.9069359086918,30.684811237928,6.9,8.970588235294118,11.382352941176471,10.117647058823529
2018,1277,Michigan St,13,10,119.2,67.0,56.9138276553106,35.8717434869739,8.0,8.393939393939394,15.424242424242424,16.181818181818183
2018,1281,Missouri,58,43,111.9,65.7,54.0714704159344,38.3128295254833,0.4,9.548387096774194,15.225806451612904,5.193548387096774
2018,1285,Montana,101,56,108.8,68.0,51.2105263157895,38.3157894736842,-1.1,5.516129032258065,16.548387096774192,9.258064516129032
2018,1293,Murray St,54,93,112.9,67.2,54.9554896142433,37.3293768545994,-0.4,8.379310344827585,15.206896551724139,11.344827586206897
2018,1300,NC Central,314,276,96.6,65.0,50.4364429896345,30.3327877795963,-12.0,5.967741935483871,12.096774193548388,-0.3225806451612903
2018,1301,NC State,21,109,116.3,71.4,53.3836416747809,34.2259006815969,0.9,7.875,14.78125,6.75
2018,1305,Nevada,7,108,120.2,69.4,54.781054512958,36.2823949955317,2.5,9.705882352941176,16.735294117647058,10.205882352941176
2018,1308,New Mexico St,116,16,107.9,68.5,51.644908616188,29.0861618798956,1.3,7.633333333333334,11.566666666666666,10.866666666666667
2018,1314,North Carolina,6,38,120.3,71.2,52.027306578403,28.0099296648738,7.1,8.285714285714286,13.8,8.857142857142858
2018,1326,Ohio St,23,15,116.0,67.0,54.0656565656566,31.1111111111111,4.5,6.75,13.1875,9.125
2018,1328,Oklahoma,37,85,114.6,75.5,53.5402521823472,33.1716779825412,1.1,9.548387096774194,15.935483870967742,3.5161290322580645
2018,1335,Penn,208,72,103.1,68.9,52.8912466843501,33.368700265252,-3.3,8.548387096774194,13.161290322580646,6.096774193548387
2018,1344,Providence,100,36,108.9,67.1,49.607265586647,38.6352479135984,1.9,6.382352941176471,16.029411764705884,1.0294117647058822
2018,1345,Purdue,2,31,122.7,67.2,57.6776347162613,35.6223175965665,7.6,9.588235294117647,15.205882352941176,15.5
2018,1347,Radford,212,127,102.9,63.0,49.252536038441,31.1799252536038,-6.5,7.65625,12.71875,2.0625
2018,1348,Rhode Island,69,46,111.1,68.4,51.1450381679389,30.0572519083969,1.6,6.8125,13.1875,8.28125
2018,1355,S Dakota St,47,150,113.8,70.5,54.2676501580611,35.3530031612223,0.6,10.433333333333334,16.733333333333334,7.733333333333333
2018,1361,San Diego St,77,30,110.5,68.8,51.6753926701571,35.130890052356,-1.5,7.419354838709677,14.806451612903226,8.64516129032258
2018,1371,Seton Hall,17,62,116.9,69.5,52.8702363724071,35.1664254703329,2.5,7.28125,14.59375,5.6875
2018,1372,SF Austin,181,64,104.5,71.1,53.105763850028,40.5148293228875,-1.9,7.033333333333333,16.266666666666666,9.766666666666667
2018,1382,St Bonaventure,74,74,110.8,69.4,51.6334864726902,40.5308831036243,1.4,7.75,17.40625,6.90625
2018,1393,Syracuse,135,5,107.0,62.9,46.9172932330827,40.4511278195489,-0.4,5.848484848484849,16.181818181818183,3.0
